v1, , , 
"No podría sentirlo como mío pero tampoco me  alegraría por lo que este pasndo lo único que  diría esque existe el Karma y tal vez lo esté pagando por las cosas que aya hecho Muchos decimos que vengarnos ante nuestro peor enemigo nos va a satisfacer, pero no es cierto.", , , 
"Siendo esto un tema muy personal y considerándome alguien muy empático, sí podría sentir hasta el mínimo sufrimiento de quien sea, no importa la persona, llegando hasta el caso de olvidar la discordia de mi lado para ayudarle en la medida que se pueda.", , , 
La venganza y el rencor envenenan el alma es algo que tengo bien claro y si alguna persona asi tengamos diferencias en algun momento tiene algun problema o lo esta pasando mal tratare de apoyarle en lo que pueda por que nadie quita a que yo este en su lugar en algun momento. Paz1, , , 
"No tengo enemigos y espero jamás tener uno, la verdad es que no me gusta ver sufrir a una persona y si algún día llegara a tener uno espero esté de acuerdo en escucharme para poder ayudarlo ya que todos pasamos por momentos depresivos y es un tema muy delicado", , , 
"Unas de las mayores satisfacciones que puede tener el ser humano, es ayudar al prójimo sin importar cualquier tipo de indiferencia que se haya tenido en su momento, si se trata de mi enemigo pues lo ayudo si se encuentra en una situación adversa.", , , 
Depende del tipo de persona que realmente somos. En este caso prefiero ignorar debido a que no me gusta guardar rencor con nadie y muchos menos estar alegre por sufriendo ajeno. Creo que cada persona paga sus acciones en algún momento, , , 
"ante una situación como esta mi actuar dependería de la gravedad del hecho, en general no soy una persona de rencores y si llego a tener una clase de ""enemigo"" pues simplemente no me importaría lo que le sucediese, ignoraría totalmente la existencia del mismo.", , , 
"Es muy difícil considerar a alguien como un enemigo, pero dado el caso alguien que me haya lastimado mucho de una u otra manera, no podría ver sufrir a esa persona, creo poseer la humanidad necesaria como para no alegrarme por el dolor de alguien más.", , , 
"En mi opinion,lo sentiria como el mio,Y trataria de ayudar a esa persona que aunque fuera mi enemigo,Lo ayudaria sin dudarlo ya que pienso que todos merecemos segundas oportunidades,y tambien haria lo mismo a cualquiera que necesite ayuda.", , , 
"Pues en realidad tener personas que tienen diferentes puntos de vista y con el que no compaginas no realmente debes verlo como un enemigo, así mismo es bueno compadecerse del sufrimiento ajeno y no ser fríos al ver a las personas que osan por momentos difíciles", , , 
"Pues ante todo mi opinión en si , si en algún momento ,  bueno obviamente en la vida sucede cualquier cosa que uno no se espera para nada , pero en mi perspectiva el sufrimiento que sentirá. Es como si me pasara ,  en si yo si ayudaría porque no se le niega a nadie a dar la mano1", , , 
"Entonces, pienso yo que somos personas libres de los actos de otras y no debemos sentirnos responsables, pero influye demasiado el tipo de sufrimiento porque existen muchos, practicaria la empatia aunque no consideraría ni considero a nadie enemigo", , , 
"En mi opinión personal me considero una persona algo empática ,trato de entender el dolor de los demás, si se tratara de mi peor enemigo, creo que sentiría pena o algo de lástima y de cierta forma trataría de ayudarlo porque todos somos humanos  sufrimos y tratamos de sobrevivir.", , , 
"Hacer el bien sin mirar a quien!!!  El sufriemiento es un sentimiento fuerte, si estaría presenciando el momento le brindaría mi apoyo físico y emocional. Soy muy empatica, puedo agregar que en en situaciones difíciles se olvidan los conflictos e indiferencias.", , , 
"Aun siendo mi peor enemigo, si lo llegaría a sentir como parte de mí, porque se entiende que no estaría pasando por buenos momentos y que independientemente del daño que nos haya hecho siempre hay que actuar con solidaridad y mostrar apoyo hacia quienes lo necesiten.", , , 
"En lo personal, no le deseo el mal a nadie ni a mi peor enemigo, en caso de que requiera mi ayuda, le daría una mano, siempre y cuando haciéndole entender que sus actos maliciosos lo llevara a tener una vida terrible y quedate con la satisfacción de que has ayudado.", , , 
"Lo sentiría cómo mío, ya que todas las personas sufrimos por algo, y tenemos alguna complicación, pero por más que sea mi peor enemigo no debo desearle el mal, porque por el simple hecho de decir que tal que fuera el problema mío pues se sentiría mal, siempre hay que actuar bien.", , , 
"Siendo mi peor enemigo, seria misericordioso. Puesto que soy muy empatico y de alguna u otra forma buscar la paz y solución a problemas nos ayudaria a ambos. En cambio si dejo pasar por alto el sufrimiento de la persona me sentíria muy mal", , , 
"Sentiría el dolor como mío porque a pesar de todo lo que haya pasado con esa persona debemos ser solidarios. Y en algún momento nosotros también podemos pasar por algo grave, necesitemos refugiarnos en alguien y quizás aquella persona si estaría para nosotros.", , , 
"Depende de cada persona,  por mi parte   hay que ayudar aun sabiendo  de que  sea  Enemigo mío porque algún día necesitaremos. ayuda no exactamente de esa persona pero  la vamos a recibir, hay que ayudar sin recibir nada a cambio ", , , 
"No existen enemigos para mí, sólo personas que piensan distinto y nadie merece el mal por pensar diferente.Pero si me tocaría ayudar a alguien que me ha hecho daño lo haría sin dudar", , , 
"Depende de la situación ... muchas veces ayudamos con la fuerza del impulso, sin observar ni recordar qué causó el alejamiento de la amistad.", , , 
Pues la verdad  soy una persona que por lo general siempre ve el sufrimiento de las demás personas como mío así que le diría ya valimos vamos a beber . Saludos.1, , , 
"Es facil decir q sí lo sentiria como mio pero lo cierto esq es dificil, sin embargo Dios nos manda a amar a nuestro projimo como a nosotrs mismos y es nuestro deber como hijos suyos dejar a un lado el orgullo y preocuparnos.. asi q loq haria seria buscarl@, acompañarl@ y ayudarl@", , , 
"No tengo enemigos, pero si él o ella se encuentra en esa situacin ,creo también  ayudar de alguna manera y sentir el mismo dolor, somos humanos y por lo tanto no somos perfectos.", , , 
"aún que sea mi peor enemig@, no me alegraría saber que está sufriendo y más si es por mi culpa, el o ella  también sufre, tiene sentimientos, todos tenemos sentimientos y es por eso que en vez de sentir satisfacción,  l@ ayudaria.", , , 
Podria sentirlo como mio....ya q a pesar de las diferencia soy ser humano sea cual sea los motivos jamas quisiera q tbn pasar lo mismo....eso no me hace una persona renocorosa y si puedo ayudar lo haria, , , 
"No tengo enemigos, pero si viera a la única persona que me hizo bastante daño, sufriendo o pasándola mal y la pudiera ayudar lo hiciera", , , 
"El sufrimiento de mi enemigo no hará que yo me sienta mejor, por lo consiguiente trataría de ser más humana pero neutral ante la situación.", , , 
"Si, sentiría como si fuera mi problema ya que todos somos seres humanos y cometemos errores pero apesar de todo nosotros no somos nadie para juzgar si algún momento cometio un error ,se que arrepentiría .Si ,quisiera mi ayuda se la doy .", , , 
"En mi opinión, siendo completamente sincero todos somos humanos, todos cometemos errores, todos fallamos, es lo que nos hace humanos. So yo lo sentiría como el mío", , , 
"En lo personal, el echo de ser enemigo no quiere decir que le vas a prohibir la ayuda.Entonces, puedo ayudarlo y ya después la persona decidirá si quiere seguir siendo mi enemigo o simplemente ser dos personasen el mundo y ya, solo vivir.", , , 
Si esa persona me ha hecho mucho daño pues no me importaría lo que le pase., , , 
"Trataría de ponerme en sus zapatos y entender por lo que está pasando, y ayudaría de la manera que me gustaría que alguien me ayudara, siendo completamente imparcial por experiencias que haya tenido con esa persona.1", , , 
"No sería un amigo o un enemigo, solo sería alguien dispuesto a ayudar.", , , 
Siempre hay que preocuparse por el resto Y tener la dicha de ayudar al resto, , , 
"En tenido algunas diferencia con algunas personas ,creo que la mejor forma de buscar una solución es apoyar a esa persona en eso momento difíciles.", , , 
Yo si me pondría en su lugar porque también cometo errores, , , 
Me uniria al dolor de tal persona y le ofreceria mi ayuda sin dudarlo, , , 
Estoy consciente que se debe corregir los errores y si me.pondré en su lugar, , , 
Yo he madurado y considero que si me pondría en su lugar, , , 
Al principio podría decir que bien por orgullo...pero intentaría ponerme en sus zapatos y orar por esa persona, , , 
Actuaria de forma concreta pero poniéndome en su lugar incluso ayudando a esa persona, , , 
Ayudar a los demás es lo que nos caracteriza como gente de buen corazon y mucho más ayudar al enemigo sin importar los problemas., , , 
Aunque sea mi peor enemigo su sufrimiento no me seria indiferente lo entendería y dejaría tranquilo. Pues si esto fuera diferente es lo que me gustaría que él haga... no abrir más la herida., , , 
Yo creo que el sufrimiento de cualquier persona x la sentiría cómo mía, , , 
Si me pondría en su lugar ya que se que debemos perdonar a nuestros enemigos, , , 
Me pesaría la conciencia el NO ayudarle a una persona apesar de que se dice que es mi pero enemigo, , , 
"Ante todo nunca desear el mal.a ndie, sin tener rencores, si toca ayudar al.projimo con mucho gusto ....", , , 
"Dependería mucho de mi diario pero a lo mejor si, acabaría por sentir dolor al ponerme en su lugar porque al final de cuentas me considero muy empático", , , 
No estoy a favor de que las personas a mi alrededor asi sea mi peor enemigo sufra, , , 
Asi fuera mi peor enemigo y necesita mi ayuda estaria alli para brindarle la mano y no podria cambiar el tema porque estaria con eso en mi cabeza dando vueltas de que pude ayudarla y por ignorarla no lo hice asi que si estaria alli asi me caiga mal., , , 
"En caso tal sería ayudarlo, no sea más adelante el te ayude también", , , 
Estoy de acuerdo con ponernos en su lugar porque no somos perfectos, , , 
Si podría sentir su sufrimiento y lo ayudaría, , , 
A pesar de ser mi peor enemigo si podria  llegarlo a sentir como mio el sufrimiento porque el echo de que no seamos amigos no me voy a alegrar por el sufrimiento ajeno porque lo que el esta pasando oy me lo podría pasar a mi mañana., , , 
Yo no me alegraría por qué nadie está libre de cualquier desgracia...y si está en mi si lo ayudaría....todo cae por su propio peso, , , 
"Todos necesitan de una persona en quien apoyarse, sentirse apoyados para que puedan solucionar sus problemas, ya que la solidaridad, la empatía y la sensibilidad son valores esenciales que nos ayudan a ser mejores personas.", , , 
"Despende de la persona si no tiene un rencor hacia ti , le brindaría mi apoyo ya que no hay que desearle mal a nadie porque somos humanos y por desgracia comentes errores hoy por ti mañana por mi", , , 
Fácilmente escucho el tema como también puedo ignorar! #vivesinpreocupaciones , , , 
Cambiar el tema porque el nunca va ha sentir tus sentimiento y solo sentirá rencor, , , 
"No considero a nadie enemigo, pero si una persona que no es de mi agrado por así decirlo esta pasando por una situación que le provoque sufrimiento, me pondría en su lugar y por ende sentiría su sufrir.", , , 
Ante el sufrimiento de una persona jamás uno se debería alegrar. Antes bien. Si está en tu posibilidad de ayudarlo. Se le daría la mano. Y así demostraría lo humano que siempre ha sido uno. Que jamás busca el mal a nadie., , , 
Yo y mi peor enemigo nunca comeremos jutos, , , 
Debemos saber ser humanos y no solo personas, , , 
"Para que yo lo considero un enemigo realmente se debió haber ganado ese calificativo, por lo tanto simplemente ignoraría el tema.1", , , 
Actuaria de forma compresiva ya que me pondría en su lugar sin importar el pasado, , , 
Si me pondría en su lugar, , , 
"Muy compleja la pregunta tratándose de sentimientos dónde muchas veces el odio predomina pero en estos casos el dolor de una persona que nos hizo daño o hablo mal de ti, sería muy complicado ponerme a sentir su sufrimiento.", , , 
"En lo personal considero que es muy difícil dejar de preocuparse por una persona, por lo tanto ignorar el tema y cambiarlo no entraría como opción.", , , 
Ayudaría en las medidas de mis posibilidades sin importar que no se tenga una buena empatía, , , 
"Ignorar el tema no creo, pero si ayudaría porque a dicha persona, ya hay que dar la mano en los peores momentos.", , , 
La verdad x mas enemigo q sea compartiria su dolor y trataria de consolarlo, , , 
Sentiría como mío su sufrimiento ta que no soy mala persona como para no hacer como si no estuviera viendo lo que pasa a esa persona, , , 
Dios nos enseñó amarnos los unos a los otros y me dolería en el corazón q este pasando mal ..y si se deja ayudar y tengo las posibilidades le ayudaría..., , , 
"Tenemos que ser empáticos, todos somos humanos y Jehova nos quiere a todos sin diferencia alguna", , , 
"Todo depende de lo que significa o haya significado esa persona para ti, pero si compartes cosas con esa persona lo que le ocurra sera como que si te este sucediendo a ti", , , 
"Creo que en el fondo el peor enemigo de cualquiera por tan loco y descabellado que suene llega a formar un lazo sentimental entre los dos, recordando que el odio es un sentimiento por lo tanto habrá compasión y el sufriento experimentado por alguno se volverá propio del otro.", , , 
Le ayudaría  por que todos somos humanos y no hay que burlarse  de los problemas de los demás, , , 
Le ayudaria por que el mundo da  vueltas y no sabemos cuando yo necesite algo de aquella persona, , , 
"No podría alegrarme de lo mal que esté pasando otra persona aún siendo ésta mi peor enemigo, más bien considero que se debería ser empatico en situaciones como estas", , , 
Ignorar el tema., , , 
En mi opinion sincera la verdad no sabria como reacionar por que en esta etapa de mi vida tengo el pensamiento que no se le deberia guardar odio a las personas por cosas pocas significantes., , , 
"Ante esas circunstancias me olvidaria de que es mi enemigo y tendria empatia con el porque el dolor, la pena no es para regocijarce es mas bien para ser solidario.", , , 
Prefiero cambiar, , , 
Si  fue una persona   k se porto supermal  comnigo no me  alegra  y tampo  me  voy  a sentir mal   , , , 
La verdad por un lado me sentiría identificado ya que hoy es el . Y quisas mañana sea yo .1, , , 
"La falta de empatía ante las personas, hacen que crean que tienen el derecho a juzgar a alguien más, pero sí se respetaría la opinión y decisión de los demás, tendríamos un mundo totalmente directamente al que vivimos.1", , , 
Pues es  mejor ignorar ya que no es tu problema y peor si es de tu peor enemigo... Pues ya sería si el tema ya se basa en lo personal... mientras tanto se prefiere no meterse en problemas que no sean de uno mismo., , , 
"Primero, no doy importancia de tener enemigos, si eres mi amigo bien y sino también.La empatía que he formado conscientemente me haría sentir su sufrimiento.", , , 
Yo nunca le desearía el mal a nadie., , , 
Ama a tu prójimo, , , 
"Hay algo que se llama empatía, uno también se mira en ese lugar, piensa que hacer y como resolver eso, en ese sentido si siento aquel sufrimiento, me olvido de que es mi enemigo y actuó como ser humano!!", , , 
No me importaría, , , 
Prefiero primero ignorar el tema porque algunos lo ven como metida, , , 
"Esto se llama empatía, virtud de un buen ser humano, no sentir pena ni lastima. Ponerse en el lugar del otro es humano, y aún más cuando es un amigo tuyo.", , , 
"Creo que hay que ser solidarios con los otros, y aprender a perdonar es otra fase de nuestras vidas, así que creo que lo sentiría como mi propio sufrir.", , , 
"Por más que sea mi enemigo, nunca es y será bueno disfrutar del dolor de los demás, y si esa persona se siente mal por alguna situación y es similar a la mía, sentiría ese dolor, le daría un consejo y por más que no me lleve bien con mi enemigo, no es bueno ignorar el dolor ajeno11", , , 
"Hay que cuestionarse realmente muchos puntos dentro de la misma pero centrándome en la interrogante , sentiría empatía hacia aquella persona o es lo que la mayoría diría  eh aquí algo importante por que llamar enemigo a una persona que es igual a ti12", , , 
"Todas las personas deberiamos sentir empatia hacia los demás, así sea la peor persona que tengas como aliado", , , 
"Claro que si porque no hay que pagar mal por mal y mas que cualquier indiferencia necesitamos ser mas humanos que anteponer lo que sucedió en algun momento, quiero prestar atención a la necesidad con un corazón humilde y verdadero para aportar en lo que necesite", , , 
Preferiría ignorar el tema y seguir con mi vida., , , 
"No podría ponerme feliz ni podría ignorar su sufrimiento. Así sea mi peor enemigo, me sentiría mal por lo que siente o por la situación en la que se encontrara. Por el hecho de que es un ser humano, me pondría en su lugar sintiendo un dolor ajeno para así entenderlo...", , , 
"creo yo que el peor enemigo es uno mismo, porque a veces tomamos decisiones que nos dejan un sabor amargo en la vida y requerimos de una ayuda para superar ese problema, por ese motivo ayudo a mis allegados  porque ""entiendo su problema"" o he tenido esa misma experiencia.", , , 
"Considero que el amor al prójimo y la empatía, son sentimientos que deben ir de la mano, para poder justificar nuestro deseo de ser buenas personas...", , , 
"No podría sentirlo como mío, las personas forjan su propio destino según las decisiones que toman a diario, las personas no se hacen odiar así nada más.", , , 
"Me dolería ya que es un ser humano, y todos cometemos errores.... si fuese así Dios no nos perdonaría y nosotros también fallamos.Haz el bien sin mirar a quién", , , 
En ese momento quisas algunas personas no razonariamos y nuestro subconciente solo nos haria  pero tal como dicen hoy por ti mañana por mi ayuda al progimo bien dice la biblia , , , 
Bueno me daría pena porq igual soy ser humano y tengo sentimientos así sea mi peor enemigo no le desearía el mal, , , 
Reír por un momento.. luego ignorar y seguir con mi vida.1, , , 
"Si mi peor enemigo está sufriendo debo ponerme en los zapatos de aquella persona, no importa como fue contigo lo principal que debemos hacer es perdonarlo y amarlo, demostrar que somos diferentes y que damos la mano a quien lo necesite, no importa si es la peor persona.", , , 
"Cómo seres humanos somos susceptibles a sentir lastima por los demás cuando se encuentran en una situación lamentable, así que si lo sentiría como mío.", , , 
"en algun momento tal vez cuando nostros necesitemos ayuda, ellos tambien puedan ayudarnos. Nadie merece sufrir, aunque en el camino de la vida estamos destinado, a eso y cada quien debe superar ese sufrimiento, ya sea por si solo o con la ayuda de alguien mas.2/2", , , 
Creo y pienso que estamos en tiempo de perdonar dejar atrás el pasador más que todo apoyar en ese momento y olvidar los rencores porque aquella persona está necesitando  de uno ., , , 
"Sin importar la situación o las diferencias que hayamos pasado en algún momento, debemos estar prestos para ayudarnos, porque debemos ser concientes que somos humanos y que no podemos hacer caso omiso a una ayuda.", , , 
"Si busca una respuesta sincera y hasta cierto punto ""satisfactoria"", tan solo puedo decir al respecto a modo de réplica, que sin importar con lo mucho o poco que hayamos tenido que lidiar debido a ""x"" individuo, lo que verdaderamente interesa es conseguir la satisfacción que deja", , , 
"A opinión  personal me considero una mujer empática. , Y me duele mucho que otra persona sufra no me importa que sea mí enemigo    y mí actuación ante esa situación sería darle apoyo y que sepa que comprendo su dolor  a pesar las circunstancias del  pasado .", , , 
Ignoraria el tema xq sinceramente no mw importaria, , , 
Creo que lo ayudaría en lo que pueda y animarlo para que no sufra mad, , , 
El amor al prójimo es lo más importante. Lo sentiría como el mío. La empatía es una virtud que todos deberíamos compartir.1, , , 
"No considero a nadie mi enemigo pero Si alguna persona necesita ayuda, no hay que ignorar o cambiar de tema, siempre hay que ayudar asi sea en lo mas minino las personas debemos ayudar en lo que se pueda independientemente de si es tu amigo o enemigo1/2", , , 
"Si es mi peor enemigo es por algo, no?Trataría de ser empática", , , 
"Cualquiera que fuese la persona, por más malas sean sus actuaciones, uno jamás debe alegrarse por la situación de esa persona. Ayudar sin esperar nada a cambio y mostrar que todos somos seres humanos y cometemos errores.", , , 
He pasado por situaciones así y lo que realmente siempre he hecho es ponerme en su lugar por lo que todos en algún momento podemos pasar por algo igual o parecido y no por tener algún rencor con alguien vamos a dejar de tener esa empatía por los demas, , , 
Opino que muy aparte de considerarlo mi peor enemigo pues es una persona al igual que todos y si en algun momento me toca ayudarlo en algo pues lo hago y ya, , , 
"Todos en algún momento de la vida pasamos por eso , nadie está absuelto y lo mejor es tratar de ayudar sin mirar a la persona !! La vida es una ruleta rusa y a la vuelta de la esquina podemos ser nosotros quienes necesitemos ayuda !!", , , 
"No creo tener enemigos pero Si la ayudaría ya que debemos ser siempre solidarios, hoy por ti mañana por mi", , , 
"Considero que ninguna, ya que no puedo sentir su dolor como mío y aunque sea un enemigo por algún motivo tampoco le deseo el mal, simplemente ahí que respetar como se siente esa persona y que en un futuro todo ese dolor será un aprendizaje para su vida", , , 
"Proverbios 24:17 Cuando cayere tu enemigo, no te regocijes; y cuando tropezare, no se alegre tu corazón", , , 
"Para considerar a una persona como mi peor enemigo, es por que en el pasado me  tuvo que ocasionar mucho daño, y al enterarme de que dicha persona estas sufriendo. En este momento podria decir que me seria totalmente indeferente", , , 
"Me daria tristeza por mi enemigo, pero el sufrimiento de el no lo tomaria como mio ya que al ser personas muy diferentes prefiero seguir con mis objetivos y que Dios lo ayude a resolver su problema por que yo no lo haré.", , , 
Debemos olvidar el egoísmo y concentrarnos más en vivir el día a día sin importar las consecuencia asumir las responsabilidades y servir como si fuera nuestro, , , 
"Soy una persona muy empática. No creo tener enemigo pero si lo tuviera, si sentiría su dolor y lo ayudaría a superar su problema de manera discreta e indirecta. Hay que orar hasta por nuestros enemigos, eso nos dice el señor. 1", , , 
"sentiría empatía, nada más que eso, porque todos somos seres humanos", , , 
"No tengo enemigos, tampoco me gustaría tener alguno, pero si ese fuera el caso, jamás me alegraría por el sufrimiento de esa persona, al contrario perdonaría cualquier ofensa que me haya hecho y le brindaría mi apoyo.1", , , 
"No considero a nadie mi enemigo, en todo caso soy muy empático y si haría el sufrimiento del prójimo como mío", , , 
"yo no guardo rencor hacia ninguna persona, por eso lo tomaría muy a la lijera y me pondria en su lugar sin importar el pasado", , , 
"compartiría su dolor porque en un momento me senti igual que el y es feo estar sin apoyo de nadie en mi caso no considero a nadie enemigo extendiera mi mano al que me lo pide", , , 
"Le ayudaría en lo que pueda", , , 
"Sé que la mayoría prefiere ignorar pero he aprendido que nunca hay que pagar mal por mal, es mejor dejar de un lado los resentimientos y ayudar a nuestro enemigo1", , , 
"Sentiría empatía con aquella personas, el rencor no existe en mi corazón.", , , 